accession,method,start,end
AC_000091.1,SAGE-GI-R,3444951,3474350
AC_000091.1,SAGE-GI-R,3579151,3605250
AC_000091.1,SAGE-GI-R,3684251,3728650
AC_000091.1,SAGE-GI-R,3746451,3757550
AC_000091.1,SAGE-GI-R,3786551,3796950
AC_000091.1,SAGE-GI-R,3830351,3847650
AC_000091.1,SAGE-GI-R,3866651,3882150
AC_000091.1,SAGE-GI-R,3976151,3991550
AC_000091.1,SAGE-GI-R,4001451,4053050
AC_000091.1,SAGE-GI-R,4162551,4222450
AC_000091.1,SAGE-GI-R,4280251,4293750
AC_000091.1,SAGE-GI-R,4306651,4334550
AC_000091.1,SAGE-GI-R,4348751,4375350
AC_000091.1,SAGE-GI-R,4395151,4417550
AC_000091.1,SAGE-GI-R,4476051,4488750
AC_000091.1,SAGE-GI-R,4498551,4551350
AC_000091.1,SAGE-GI-R,4565551,4589350
AC_000091.1,NT-v2-only,261001,344000
AC_000091.1,NT-v2-only,1573001,1601000
AC_000091.1,NT-v2-only,2081001,2094000
AC_000091.1,NT-v2-only,2753001,2785000
AC_000091.1,NT-v2-only,3447001,3472000
AC_000091.1,NT-v2-only,3689001,3728000
AC_000091.1,NT-v2-only,4158001,4217000
AC_000091.1,NT-v2-only,4478001,4520000
AC_000091.1,SAGE-GI(NT),261001,322000
AC_000091.1,SAGE-GI(NT),546001,605000
AC_000091.1,SAGE-GI(NT),1199001,1227000
AC_000091.1,SAGE-GI(NT),1411001,1446000
AC_000091.1,SAGE-GI(NT),1573001,1601000
AC_000091.1,SAGE-GI(NT),2048001,2112000
AC_000091.1,SAGE-GI(NT),2467001,2483000
AC_000091.1,SAGE-GI(NT),2753001,2785000
AC_000091.1,SAGE-GI(NT),3447001,3472000
AC_000091.1,SAGE-GI(NT),4172001,4217000
AC_000091.1,SAGE-GI(NT),4520001,4548000
NC_000907.1,Comp-only,598401,627300
NC_000907.1,Comp-only,836101,854700
NC_000907.1,Comp-only,1052401,1075800
NC_000907.1,Comp-only,1445701,1456400
NC_000907.1,Comp-only,1552301,1587700
NC_000907.1,Comp-only,1800201,1820200
NC_000907.1,Comp-only+center,603351,632250
NC_000907.1,Comp-only+center,841051,859650
NC_000907.1,Comp-only+center,1057351,1080750
NC_000907.1,Comp-only+center,1450651,1461350
NC_000907.1,Comp-only+center,1557251,1592650
NC_000907.1,Comp-only+center,1805151,1825150
NC_000907.1,DNABERT-2-only,242001,265000
NC_000907.1,DNABERT-2-only,595001,632000
NC_000907.1,DNABERT-2-only,1541001,1590000
NC_000907.1,DNABERT-2-only,1805001,1822000
NC_000907.1,DNABERT-S-only,240001,250000
NC_000907.1,DNABERT-S-only,262001,303000
NC_000907.1,DNABERT-S-only,839001,853000
NC_000907.1,DNABERT-S-only,1562001,1592000
NC_000907.1,SAGE-GI,593001,632000
NC_000907.1,SAGE-GI,839001,853000
NC_000907.1,SAGE-GI,1562001,1592000
NC_000907.1,SAGE-GI(D2),595001,632000
NC_000907.1,SAGE-GI(D2),1541001,1590000
NC_000907.1,SAGE-GI(D2),1805001,1822000
NC_000907.1,SAGE-GI/detrend=250kb,1001,55000
NC_000907.1,SAGE-GI/detrend=250kb,1562001,1592000
NC_000907.1,SAGE-GI/detrend=250kb,1755001,1829000
NC_000907.1,SAGE-GI/no-refine,604551,630850
NC_000907.1,SAGE-GI/no-refine,836451,858950
NC_000907.1,SAGE-GI/no-refine,1558051,1592850
NC_000907.1,SAGE-GI/no-refine,1803351,1825150
NC_000907.1,SAGE-GI/start-assign,593001,632000
NC_000907.1,SAGE-GI/start-assign,839001,853000
NC_000907.1,SAGE-GI/start-assign,1562001,1592000
NC_000907.1,SAGE-GI/start-assign,1800001,1822000
NC_000907.1,SAGE-GI/d=4,613001,631000
NC_000907.1,SAGE-GI/d=4,837001,854000
NC_000907.1,SAGE-GI/d=4,1055001,1073000
NC_000907.1,SAGE-GI/d=4,1569001,1597000
NC_000907.1,SAGE-GI/d=4,1805151,1825150
NC_000907.1,SAGE-GI/d=8,589001,631000
NC_000907.1,SAGE-GI/d=8,836001,851000
NC_000907.1,SAGE-GI/d=8,1060001,1091000
NC_000907.1,SAGE-GI/d=8,1540001,1591000
NC_000907.1,SAGE-GI/d=16,588001,629000
NC_000907.1,SAGE-GI/d=16,836001,853000
NC_000907.1,SAGE-GI/d=16,1033001,1069000
NC_000907.1,SAGE-GI/d=16,1541001,1592000
NC_000907.1,SAGE-GI/d=32,593001,630000
NC_000907.1,SAGE-GI/d=32,838001,854000
NC_000907.1,SAGE-GI/d=32,1561001,1592000
NC_000907.1,SAGE-GI/d=48,596001,657000
NC_000907.1,SAGE-GI/d=48,838001,854000
NC_000907.1,SAGE-GI/d=48,1561001,1593000
NC_000907.1,SAGE-GI-P,622001,632000
NC_000907.1,SAGE-GI-P,1562001,1592000
NC_000907.1,SAGE-GI-F,593001,632000
NC_000907.1,SAGE-GI-F,839001,853000
NC_000907.1,SAGE-GI-F,1562001,1592000
NC_000907.1,SAGE-GI-R,46751,64250
NC_000907.1,SAGE-GI-R,116651,133950
NC_000907.1,SAGE-GI-R,225751,303050
NC_000907.1,SAGE-GI-R,393551,405950
NC_000907.1,SAGE-GI-R,478651,512850
NC_000907.1,SAGE-GI-R,521151,541250
NC_000907.1,SAGE-GI-R,593951,638050
NC_000907.1,SAGE-GI-R,652551,667150
NC_000907.1,SAGE-GI-R,726551,737150
NC_000907.1,SAGE-GI-R,766351,784250
NC_000907.1,SAGE-GI-R,834551,864450
NC_000907.1,SAGE-GI-R,913851,929250
NC_000907.1,SAGE-GI-R,1025951,1124150
NC_000907.1,SAGE-GI-R,1162251,1179450
NC_000907.1,SAGE-GI-R,1196251,1218550
NC_000907.1,SAGE-GI-R,1276651,1307950
NC_000907.1,SAGE-GI-R,1355451,1373150
NC_000907.1,SAGE-GI-R,1434551,1484150
NC_000907.1,SAGE-GI-R,1496351,1512150
NC_000907.1,SAGE-GI-R,1554551,1596550
NC_000907.1,SAGE-GI-R,1616551,1648250
NC_000907.1,SAGE-GI-R,1751251,1780350
NC_000907.1,SAGE-GI-R,1800851,1825150
NC_000907.1,NT-v2-only,837001,876000
NC_000907.1,NT-v2-only,1049001,1070000
NC_000907.1,NT-v2-only,1561001,1588000
NC_000907.1,NT-v2-only,1801001,1822000
NC_000907.1,SAGE-GI(NT),598001,630000
NC_000907.1,SAGE-GI(NT),837001,876000
NC_000907.1,SAGE-GI(NT),1561001,1588000
NC_000907.1,SAGE-GI(NT),1801001,1822000
NC_002516.2,Comp-only,701301,713600
NC_002516.2,Comp-only,1025401,1074000
NC_002516.2,Comp-only,1361101,1385900
NC_002516.2,Comp-only,1479301,1505600
NC_002516.2,Comp-only,2441001,2460000
NC_002516.2,Comp-only,2646001,2684800
NC_002516.2,Comp-only,2749301,2775700
NC_002516.2,Comp-only,2969701,2992500
NC_002516.2,Comp-only,3072601,3098600
NC_002516.2,Comp-only,3329501,3353600
NC_002516.2,Comp-only,3518801,3549200
NC_002516.2,Comp-only,3961101,3987900
NC_002516.2,Comp-only,4716401,4806500
NC_002516.2,Comp-only,5318401,5345600
NC_002516.2,Comp-only+center,706251,718550
NC_002516.2,Comp-only+center,1030351,1078950
NC_002516.2,Comp-only+center,1366051,1390850
NC_002516.2,Comp-only+center,1484251,1510550
NC_002516.2,Comp-only+center,2445951,2464950
NC_002516.2,Comp-only+center,2650951,2689750
NC_002516.2,Comp-only+center,2754251,2780650
NC_002516.2,Comp-only+center,2974651,2997450
NC_002516.2,Comp-only+center,3077551,3103550
NC_002516.2,Comp-only+center,3334451,3358550
NC_002516.2,Comp-only+center,3523751,3554150
NC_002516.2,Comp-only+center,3966051,3992850
NC_002516.2,Comp-only+center,4721351,4811450
NC_002516.2,Comp-only+center,5323351,5350550
NC_002516.2,DNABERT-2-only,44001,58000
NC_002516.2,DNABERT-2-only,675001,789000
NC_002516.2,DNABERT-2-only,1044001,1077000
NC_002516.2,DNABERT-2-only,1136001,1186000
NC_002516.2,DNABERT-2-only,1483001,1515000
NC_002516.2,DNABERT-2-only,2643001,2705000
NC_002516.2,DNABERT-2-only,2756001,2778000
NC_002516.2,DNABERT-2-only,2895001,2922000
NC_002516.2,DNABERT-2-only,3002001,3015000
NC_002516.2,DNABERT-2-only,3084001,3098000
NC_002516.2,DNABERT-2-only,3531001,3550000
NC_002516.2,DNABERT-2-only,4713001,4799000
NC_002516.2,DNABERT-2-only,4941001,4967000
NC_002516.2,DNABERT-2-only,5085151,5099650
NC_002516.2,DNABERT-2-only,5194001,5213000
NC_002516.2,DNABERT-2-only,5321001,5332000
NC_002516.2,DNABERT-2-only,6246551,6259450
NC_002516.2,DNABERT-S-only,670001,746000
NC_002516.2,DNABERT-S-only,763001,784000
NC_002516.2,DNABERT-S-only,1025001,1077000
NC_002516.2,DNABERT-S-only,1479001,1514000
NC_002516.2,DNABERT-S-only,1705001,1725000
NC_002516.2,DNABERT-S-only,2756001,2786000
NC_002516.2,DNABERT-S-only,3087001,3099000
NC_002516.2,DNABERT-S-only,3527001,3550000
NC_002516.2,DNABERT-S-only,4546001,4594000
NC_002516.2,DNABERT-S-only,4753001,4795000
NC_002516.2,SAGE-GI,635451,649250
NC_002516.2,SAGE-GI,662151,728000
NC_002516.2,SAGE-GI,763001,784000
NC_002516.2,SAGE-GI,1025001,1077000
NC_002516.2,SAGE-GI,1482001,1514000
NC_002516.2,SAGE-GI,1662001,1725000
NC_002516.2,SAGE-GI,2436001,2451000
NC_002516.2,SAGE-GI,2649001,2692000
NC_002516.2,SAGE-GI,2756001,2786000
NC_002516.2,SAGE-GI,3087001,3099000
NC_002516.2,SAGE-GI,3337551,3348350
NC_002516.2,SAGE-GI,3527001,3550000
NC_002516.2,SAGE-GI,4721001,4795000
NC_002516.2,SAGE-GI,5324001,5335000
NC_002516.2,SAGE-GI,6248051,6259450
NC_002516.2,SAGE-GI(D2),44001,58000
NC_002516.2,SAGE-GI(D2),675001,782000
NC_002516.2,SAGE-GI(D2),1044001,1077000
NC_002516.2,SAGE-GI(D2),1149001,1189000
NC_002516.2,SAGE-GI(D2),1483001,1515000
NC_002516.2,SAGE-GI(D2),2643001,2703000
NC_002516.2,SAGE-GI(D2),2756001,2778000
NC_002516.2,SAGE-GI(D2),2895001,2922000
NC_002516.2,SAGE-GI(D2),3084001,3098000
NC_002516.2,SAGE-GI(D2),3531001,3550000
NC_002516.2,SAGE-GI(D2),4713001,4799000
NC_002516.2,SAGE-GI(D2),5063001,5088000
NC_002516.2,SAGE-GI(D2),5321001,5332000
NC_002516.2,SAGE-GI(D2),6246951,6258950
NC_002516.2,SAGE-GI/detrend=250kb,1001,84000
NC_002516.2,SAGE-GI/detrend=250kb,700001,728000
NC_002516.2,SAGE-GI/detrend=250kb,1025001,1106000
NC_002516.2,SAGE-GI/detrend=250kb,1146951,1164650
NC_002516.2,SAGE-GI/detrend=250kb,1479001,1514000
NC_002516.2,SAGE-GI/detrend=250kb,2649001,2705000
NC_002516.2,SAGE-GI/detrend=250kb,2756001,2786000
NC_002516.2,SAGE-GI/detrend=250kb,3087001,3099000
NC_002516.2,SAGE-GI/detrend=250kb,3527001,3550000
NC_002516.2,SAGE-GI/detrend=250kb,4728001,4795000
NC_002516.2,SAGE-GI/detrend=250kb,6169001,6263000
NC_002516.2,SAGE-GI/no-refine,635451,649250
NC_002516.2,SAGE-GI/no-refine,662151,672350
NC_002516.2,SAGE-GI/no-refine,680751,722450
NC_002516.2,SAGE-GI/no-refine,767351,783250
NC_002516.2,SAGE-GI/no-refine,1033151,1082350
NC_002516.2,SAGE-GI/no-refine,1469251,1517250
NC_002516.2,SAGE-GI/no-refine,1676251,1697850
NC_002516.2,SAGE-GI/no-refine,1704751,1716250
NC_002516.2,SAGE-GI/no-refine,2446551,2461650
NC_002516.2,SAGE-GI/no-refine,2651451,2685450
NC_002516.2,SAGE-GI/no-refine,2754751,2780950
NC_002516.2,SAGE-GI/no-refine,3077151,3103150
NC_002516.2,SAGE-GI/no-refine,3337551,3348350
NC_002516.2,SAGE-GI/no-refine,3523751,3553850
NC_002516.2,SAGE-GI/no-refine,4731451,4799750
NC_002516.2,SAGE-GI/no-refine,5323351,5345850
NC_002516.2,SAGE-GI/no-refine,6248051,6259450
NC_002516.2,SAGE-GI/start-assign,630501,718000
NC_002516.2,SAGE-GI/start-assign,763001,784000
NC_002516.2,SAGE-GI/start-assign,1025001,1077000
NC_002516.2,SAGE-GI/start-assign,1450001,1514000
NC_002516.2,SAGE-GI/start-assign,1652001,1711300
NC_002516.2,SAGE-GI/start-assign,2436001,2451000
NC_002516.2,SAGE-GI/start-assign,2632001,2692000
NC_002516.2,SAGE-GI/start-assign,3059001,3112000
NC_002516.2,SAGE-GI/start-assign,3332601,3343400
NC_002516.2,SAGE-GI/start-assign,3527001,3550000
NC_002516.2,SAGE-GI/start-assign,4723001,4795000
NC_002516.2,SAGE-GI/start-assign,5324001,5335000
NC_002516.2,SAGE-GI/start-assign,6243101,6254500
NC_002516.2,SAGE-GI/d=4,708251,718850
NC_002516.2,SAGE-GI/d=4,1027001,1069000
NC_002516.2,SAGE-GI/d=4,1350001,1395000
NC_002516.2,SAGE-GI/d=4,1480001,1511000
NC_002516.2,SAGE-GI/d=4,2446351,2464350
NC_002516.2,SAGE-GI/d=4,2650001,2707000
NC_002516.2,SAGE-GI/d=4,2747001,2777000
NC_002516.2,SAGE-GI/d=4,3087001,3099000
NC_002516.2,SAGE-GI/d=4,3334001,3368000
NC_002516.2,SAGE-GI/d=4,3526001,3549000
NC_002516.2,SAGE-GI/d=4,4711001,4796000
NC_002516.2,SAGE-GI/d=4,5334001,5346000
NC_002516.2,SAGE-GI/d=8,1026001,1077000
NC_002516.2,SAGE-GI/d=8,1481001,1517000
NC_002516.2,SAGE-GI/d=8,1656001,1681000
NC_002516.2,SAGE-GI/d=8,2447251,2462950
NC_002516.2,SAGE-GI/d=8,2632001,2679000
NC_002516.2,SAGE-GI/d=8,2756001,2770000
NC_002516.2,SAGE-GI/d=8,3088001,3099000
NC_002516.2,SAGE-GI/d=8,3312001,3357000
NC_002516.2,SAGE-GI/d=8,3531001,3549000
NC_002516.2,SAGE-GI/d=8,4704001,4808000
NC_002516.2,SAGE-GI/d=8,5324151,5346450
NC_002516.2,SAGE-GI/d=16,680001,728000
NC_002516.2,SAGE-GI/d=16,761001,784000
NC_002516.2,SAGE-GI/d=16,1025001,1105000
NC_002516.2,SAGE-GI/d=16,1326001,1381250
NC_002516.2,SAGE-GI/d=16,1481001,1518000
NC_002516.2,SAGE-GI/d=16,1672001,1697000
NC_002516.2,SAGE-GI/d=16,2659001,2693000
NC_002516.2,SAGE-GI/d=16,2756001,2789000
NC_002516.2,SAGE-GI/d=16,3087001,3098000
NC_002516.2,SAGE-GI/d=16,3343001,3358000
NC_002516.2,SAGE-GI/d=16,3529001,3550000
NC_002516.2,SAGE-GI/d=16,4720001,4795000
NC_002516.2,SAGE-GI/d=16,5324001,5338000
NC_002516.2,SAGE-GI/d=16,6248551,6259450
NC_002516.2,SAGE-GI/d=32,111001,136000
NC_002516.2,SAGE-GI/d=32,668001,728000
NC_002516.2,SAGE-GI/d=32,770001,798000
NC_002516.2,SAGE-GI/d=32,1025001,1076000
NC_002516.2,SAGE-GI/d=32,1481001,1516000
NC_002516.2,SAGE-GI/d=32,2646001,2699000
NC_002516.2,SAGE-GI/d=32,2756001,2786000
NC_002516.2,SAGE-GI/d=32,3088001,3098000
NC_002516.2,SAGE-GI/d=32,3525001,3550000
NC_002516.2,SAGE-GI/d=32,4714001,4795000
NC_002516.2,SAGE-GI/d=32,5324001,5335000
NC_002516.2,SAGE-GI/d=32,6235001,6248000
NC_002516.2,SAGE-GI/d=48,663001,719000
NC_002516.2,SAGE-GI/d=48,728001,798000
NC_002516.2,SAGE-GI/d=48,1025001,1076000
NC_002516.2,SAGE-GI/d=48,1251051,1261650
NC_002516.2,SAGE-GI/d=48,1482001,1517000
NC_002516.2,SAGE-GI/d=48,2630001,2699000
NC_002516.2,SAGE-GI/d=48,2756001,2786000
NC_002516.2,SAGE-GI/d=48,3088001,3100000
NC_002516.2,SAGE-GI/d=48,3528001,3550000
NC_002516.2,SAGE-GI/d=48,4728001,4794000
NC_002516.2,SAGE-GI/d=48,5901001,5950000
NC_002516.2,SAGE-GI/d=48,6235001,6248000
NC_002516.2,SAGE-GI-P,668001,728000
NC_002516.2,SAGE-GI-P,763001,784000
NC_002516.2,SAGE-GI-P,1025001,1077000
NC_002516.2,SAGE-GI-P,1479001,1514000
NC_002516.2,SAGE-GI-P,2649001,2692000
NC_002516.2,SAGE-GI-P,2756001,2786000
NC_002516.2,SAGE-GI-P,3087001,3099000
NC_002516.2,SAGE-GI-P,3527001,3550000
NC_002516.2,SAGE-GI-P,4721001,4795000
NC_002516.2,SAGE-GI-F,635451,649250
NC_002516.2,SAGE-GI-F,662151,728000
NC_002516.2,SAGE-GI-F,763001,784000
NC_002516.2,SAGE-GI-F,1025001,1077000
NC_002516.2,SAGE-GI-F,1482001,1514000
NC_002516.2,SAGE-GI-F,1662001,1725000
NC_002516.2,SAGE-GI-F,2436001,2451000
NC_002516.2,SAGE-GI-F,2649001,2692000
NC_002516.2,SAGE-GI-F,2756001,2786000
NC_002516.2,SAGE-GI-F,3087001,3099000
NC_002516.2,SAGE-GI-F,3337551,3348350
NC_002516.2,SAGE-GI-F,3527001,3550000
NC_002516.2,SAGE-GI-F,4721001,4795000
NC_002516.2,SAGE-GI-F,5324001,5335000
NC_002516.2,SAGE-GI-F,6248051,6259450
NC_002516.2,SAGE-GI-R,42251,65550
NC_002516.2,SAGE-GI-R,73851,97950
NC_002516.2,SAGE-GI-R,107751,135750
NC_002516.2,SAGE-GI-R,148651,165650
NC_002516.2,SAGE-GI-R,219851,232450
NC_002516.2,SAGE-GI-R,289051,307250
NC_002516.2,SAGE-GI-R,329751,345250
NC_002516.2,SAGE-GI-R,449651,486350
NC_002516.2,SAGE-GI-R,555351,566650
NC_002516.2,SAGE-GI-R,624451,732150
NC_002516.2,SAGE-GI-R,744351,767050
NC_002516.2,SAGE-GI-R,778451,801850
NC_002516.2,SAGE-GI-R,890751,912250
NC_002516.2,SAGE-GI-R,961851,974550
NC_002516.2,SAGE-GI-R,1019951,1126450
NC_002516.2,SAGE-GI-R,1132751,1195850
NC_002516.2,SAGE-GI-R,1238151,1258950
NC_002516.2,SAGE-GI-R,1314951,1395450
NC_002516.2,SAGE-GI-R,1425251,1435550
NC_002516.2,SAGE-GI-R,1450851,1522250
NC_002516.2,SAGE-GI-R,1563551,1595550
NC_002516.2,SAGE-GI-R,1632551,1737050
NC_002516.2,SAGE-GI-R,1776151,1812850
NC_002516.2,SAGE-GI-R,1836651,1870250
NC_002516.2,SAGE-GI-R,1941951,1970750
NC_002516.2,SAGE-GI-R,2027051,2047250
NC_002516.2,SAGE-GI-R,2061551,2100050
NC_002516.2,SAGE-GI-R,2107551,2135650
NC_002516.2,SAGE-GI-R,2153151,2167350
NC_002516.2,SAGE-GI-R,2222051,2239650
NC_002516.2,SAGE-GI-R,2298651,2320250
NC_002516.2,SAGE-GI-R,2436451,2468250
NC_002516.2,SAGE-GI-R,2545051,2567250
NC_002516.2,SAGE-GI-R,2617451,2632750
NC_002516.2,SAGE-GI-R,2650851,2696950
NC_002516.2,SAGE-GI-R,2705951,2726450
NC_002516.2,SAGE-GI-R,2754451,2782450
NC_002516.2,SAGE-GI-R,2899951,2926850
NC_002516.2,SAGE-GI-R,2967951,2999550
NC_002516.2,SAGE-GI-R,3016351,3047150
NC_002516.2,SAGE-GI-R,3073251,3105950
NC_002516.2,SAGE-GI-R,3197951,3212150
NC_002516.2,SAGE-GI-R,3317451,3367150
NC_002516.2,SAGE-GI-R,3425251,3458050
NC_002516.2,SAGE-GI-R,3521451,3560050
NC_002516.2,SAGE-GI-R,3676551,3690850
NC_002516.2,SAGE-GI-R,3728951,3757350
NC_002516.2,SAGE-GI-R,3930751,3942050
NC_002516.2,SAGE-GI-R,3964351,3989450
NC_002516.2,SAGE-GI-R,4172351,4185250
NC_002516.2,SAGE-GI-R,4214451,4233350
NC_002516.2,SAGE-GI-R,4290051,4302150
NC_002516.2,SAGE-GI-R,4321751,4338650
NC_002516.2,SAGE-GI-R,4410851,4428050
NC_002516.2,SAGE-GI-R,4468951,4487250
NC_002516.2,SAGE-GI-R,4556551,4584450
NC_002516.2,SAGE-GI-R,4702851,4809250
NC_002516.2,SAGE-GI-R,4936251,4974850
NC_002516.2,SAGE-GI-R,5062351,5109150
NC_002516.2,SAGE-GI-R,5182851,5194450
NC_002516.2,SAGE-GI-R,5259351,5275450
NC_002516.2,SAGE-GI-R,5314251,5349050
NC_002516.2,SAGE-GI-R,5385551,5395650
NC_002516.2,SAGE-GI-R,5445951,5465250
NC_002516.2,SAGE-GI-R,5497851,5514350
NC_002516.2,SAGE-GI-R,5540351,5552850
NC_002516.2,SAGE-GI-R,5642451,5655150
NC_002516.2,SAGE-GI-R,5671351,5704850
NC_002516.2,SAGE-GI-R,5720751,5736550
NC_002516.2,SAGE-GI-R,5758051,5769950
NC_002516.2,SAGE-GI-R,5908151,5935350
NC_002516.2,SAGE-GI-R,6035851,6049350
NC_002516.2,SAGE-GI-R,6144551,6162550
NC_002516.2,SAGE-GI-R,6246651,6259450
NC_002516.2,NT-v2-only,686001,719000
NC_002516.2,NT-v2-only,728001,785000
NC_002516.2,NT-v2-only,1060001,1077000
NC_002516.2,NT-v2-only,1137001,1202000
NC_002516.2,NT-v2-only,1483001,1509000
NC_002516.2,NT-v2-only,1573001,1592000
NC_002516.2,NT-v2-only,1700001,1733000
NC_002516.2,NT-v2-only,1790001,1820000
NC_002516.2,NT-v2-only,2645001,2676000
NC_002516.2,NT-v2-only,2758001,2779000
NC_002516.2,NT-v2-only,3531001,3550000
NC_002516.2,NT-v2-only,4732001,4800000
NC_002516.2,SAGE-GI(NT),686001,719000
NC_002516.2,SAGE-GI(NT),728001,742000
NC_002516.2,SAGE-GI(NT),761001,785000
NC_002516.2,SAGE-GI(NT),1033001,1077000
NC_002516.2,SAGE-GI(NT),1154001,1202000
NC_002516.2,SAGE-GI(NT),1483001,1517000
NC_002516.2,SAGE-GI(NT),1700001,1734000
NC_002516.2,SAGE-GI(NT),2645001,2676000
NC_002516.2,SAGE-GI(NT),2758001,2779000
NC_002516.2,SAGE-GI(NT),3082001,3094000
NC_002516.2,SAGE-GI(NT),3332001,3344000
NC_002516.2,SAGE-GI(NT),3530001,3559000
NC_002516.2,SAGE-GI(NT),4732001,4800000
NC_002516.2,SAGE-GI(NT),6246651,6259450
NC_002655.2,Comp-only,228201,270200
NC_002655.2,Comp-only,307701,324700
NC_002655.2,Comp-only,574901,607100
NC_002655.2,Comp-only,896201,923800
NC_002655.2,Comp-only,1061301,1140200
NC_002655.2,Comp-only,1253501,1292100
NC_002655.2,Comp-only,1339201,1381300
NC_002655.2,Comp-only,1427601,1533900
NC_002655.2,Comp-only,1633901,1675400
NC_002655.2,Comp-only,1708701,1740700
NC_002655.2,Comp-only,1871801,1924000
NC_002655.2,Comp-only,2112501,2150500
NC_002655.2,Comp-only,2267601,2314500
NC_002655.2,Comp-only,2732701,2775300
NC_002655.2,Comp-only,2959101,2999900
NC_002655.2,Comp-only,3546001,3572500
NC_002655.2,Comp-only,3770301,3799300
NC_002655.2,Comp-only,4651201,4690400
NC_002655.2,Comp-only,5040501,5057600
NC_002655.2,Comp-only+center,233151,275150
NC_002655.2,Comp-only+center,312651,329650
NC_002655.2,Comp-only+center,579851,612050
NC_002655.2,Comp-only+center,901151,928750
NC_002655.2,Comp-only+center,1066251,1145150
NC_002655.2,Comp-only+center,1258451,1297050
NC_002655.2,Comp-only+center,1344151,1386250
NC_002655.2,Comp-only+center,1432551,1538850
NC_002655.2,Comp-only+center,1638851,1680350
NC_002655.2,Comp-only+center,1713651,1745650
NC_002655.2,Comp-only+center,1876751,1928950
NC_002655.2,Comp-only+center,2117451,2155450
NC_002655.2,Comp-only+center,2272551,2319450
NC_002655.2,Comp-only+center,2737651,2780250
NC_002655.2,Comp-only+center,2964051,3004850
NC_002655.2,Comp-only+center,3550951,3577450
NC_002655.2,Comp-only+center,3775251,3804250
NC_002655.2,Comp-only+center,4656151,4695350
NC_002655.2,Comp-only+center,5045451,5062550
NC_002655.2,DNABERT-2-only,582001,601000
NC_002655.2,DNABERT-2-only,912001,932000
NC_002655.2,DNABERT-2-only,1058001,1136000
NC_002655.2,DNABERT-2-only,1257001,1295000
NC_002655.2,DNABERT-2-only,1337001,1393000
NC_002655.2,DNABERT-2-only,1437001,1539000
NC_002655.2,DNABERT-2-only,1648001,1669000
NC_002655.2,DNABERT-2-only,1725001,1739000
NC_002655.2,DNABERT-2-only,1867001,1930000
NC_002655.2,DNABERT-2-only,2095001,2153000
NC_002655.2,DNABERT-2-only,2271001,2314000
NC_002655.2,DNABERT-2-only,2743001,2792000
NC_002655.2,DNABERT-2-only,2969001,2989000
NC_002655.2,DNABERT-2-only,3552001,3578000
NC_002655.2,DNABERT-2-only,3777001,3803000
NC_002655.2,DNABERT-2-only,4224001,4262000
NC_002655.2,DNABERT-2-only,4654001,4689000
NC_002655.2,DNABERT-2-only,5045001,5067000
NC_002655.2,DNABERT-S-only,227001,290000
NC_002655.2,DNABERT-S-only,308001,324000
NC_002655.2,DNABERT-S-only,890001,932000
NC_002655.2,DNABERT-S-only,1056001,1151000
NC_002655.2,DNABERT-S-only,1247001,1298000
NC_002655.2,DNABERT-S-only,1324001,1394000
NC_002655.2,DNABERT-S-only,1457001,1533000
NC_002655.2,DNABERT-S-only,1628001,1672000
NC_002655.2,DNABERT-S-only,1725001,1760000
NC_002655.2,DNABERT-S-only,1843001,1930000
NC_002655.2,DNABERT-S-only,2115001,2154000
NC_002655.2,DNABERT-S-only,2274001,2307000
NC_002655.2,DNABERT-S-only,2741001,2780000
NC_002655.2,DNABERT-S-only,2968001,3014000
NC_002655.2,DNABERT-S-only,3544001,3586000
NC_002655.2,DNABERT-S-only,3776001,3805000
NC_002655.2,DNABERT-S-only,4655001,4693000
NC_002655.2,SAGE-GI,227001,290000
NC_002655.2,SAGE-GI,579001,624000
NC_002655.2,SAGE-GI,890001,932000
NC_002655.2,SAGE-GI,1056001,1151000
NC_002655.2,SAGE-GI,1246001,1298000
NC_002655.2,SAGE-GI,1324001,1394000
NC_002655.2,SAGE-GI,1457001,1533000
NC_002655.2,SAGE-GI,1628001,1672000
NC_002655.2,SAGE-GI,1725001,1760000
NC_002655.2,SAGE-GI,1858001,1930000
NC_002655.2,SAGE-GI,2115001,2154000
NC_002655.2,SAGE-GI,2282001,2333000
NC_002655.2,SAGE-GI,2741001,2780000
NC_002655.2,SAGE-GI,2966001,3014000
NC_002655.2,SAGE-GI,3544001,3586000
NC_002655.2,SAGE-GI,3776001,3805000
NC_002655.2,SAGE-GI,4655001,4693000
NC_002655.2,SAGE-GI(D2),221001,277000
NC_002655.2,SAGE-GI(D2),582001,601000
NC_002655.2,SAGE-GI(D2),912001,932000
NC_002655.2,SAGE-GI(D2),1099001,1136000
NC_002655.2,SAGE-GI(D2),1274001,1295000
NC_002655.2,SAGE-GI(D2),1337001,1393000
NC_002655.2,SAGE-GI(D2),1472001,1539000
NC_002655.2,SAGE-GI(D2),1648001,1669000
NC_002655.2,SAGE-GI(D2),1725001,1739000
NC_002655.2,SAGE-GI(D2),1876001,1930000
NC_002655.2,SAGE-GI(D2),1966001,2000000
NC_002655.2,SAGE-GI(D2),2095001,2154000
NC_002655.2,SAGE-GI(D2),2271001,2314000
NC_002655.2,SAGE-GI(D2),2743001,2792000
NC_002655.2,SAGE-GI(D2),2969001,2999000
NC_002655.2,SAGE-GI(D2),3552001,3578000
